I,j,delta,delta_0,dr,dx,p0,kappa,lambda,I_k,P_v,i_v,j_v,x_sn0,x_pist0
2451,32,1600,650,0.0025,0.0025,100000,1,0,1000000,5000000,0,0,0.9400001,0.07600001
I,j,type,r_1,r_2,x_1,x_2,,,,,,,,
894,27,18,1,1,1,1,,,,,,,,
894,28,18,1,1,1,1,,,,,,,,
894,29,18,1,1,1,1,,,,,,,,
894,30,18,1,1,1,1,,,,,,,,
894,31,18,1,1,1,1,,,,,,,,
895,0,18,1,1,1,1,,,,,,,,
895,1,18,1,1,1,1,,,,,,,,
895,2,14,1,1,1,1,,,,,,,,
895,3,0,1,1,1,1,,,,,,,,
895,4,0,1,1,1,1,,,,,,,,
895,5,0,1,1,1,1,,,,,,,,
895,6,0,1,1,1,1,,,,,,,,
895,7,0,1,1,1,1,,,,,,,,
895,8,0,1,1,1,1,,,,,,,,
895,9,0,1,1,1,1,,,,,,,,
895,10,0,1,1,1,1,,,,,,,,
895,11,0,1,1,1,1,,,,,,,,
895,12,0,1,1,1,1,,,,,,,,
895,13,0,1,1,1,1,,,,,,,,
895,14,0,1,1,1,1,,,,,,,,
895,15,0,1,1,1,1,,,,,,,,
895,16,0,1,1,1,1,,,,,,,,
895,17,0,1,1,1,1,,,,,,,,
895,18,0,1,1,1,1,,,,,,,,
895,19,0,1,1,1,1,,,,,,,,
895,20,0,1,1,1,1,,,,,,,,
895,21,0,1,1,1,1,,,,,,,,
895,22,0,1,1,1,1,,,,,,,,
895,23,0,1,1,1,1,,,,,,,,
895,24,0,1,1,1,1,,,,,,,,
895,25,0,1,1,1,1,,,,,,,,
895,26,13,1,1,1,1,,,,,,,,
895,27,18,1,1,1,1,,,,,,,,
895,28,18,1,1,1,1,,,,,,,,
895,29,18,1,1,1,1,,,,,,,,
895,30,18,1,1,1,1,,,,,,,,
895,31,18,1,1,1,1,,,,,,,,
896,0,18,1,1,1,1,,,,,,,,
896,1,18,1,1,1,1,,,,,,,,
896,2,14,1,1,1,1,,,,,,,,
896,3,0,1,1,1,1,,,,,,,,
896,4,0,1,1,1,1,,,,,,,,
896,5,0,1,1,1,1,,,,,,,,
896,6,0,1,1,1,1,,,,,,,,
896,7,0,1,1,1,1,,,,,,,,
896,8,0,1,1,1,1,,,,,,,,
896,9,0,1,1,1,1,,,,,,,,
896,10,0,1,1,1,1,,,,,,,,
896,11,0,1,1,1,1,,,,,,,,
896,12,0,1,1,1,1,,,,,,,,
896,13,0,1,1,1,1,,,,,,,,
896,14,0,1,1,1,1,,,,,,,,
896,15,0,1,1,1,1,,,,,,,,
896,16,0,1,1,1,1,,,,,,,,
896,17,0,1,1,1,1,,,,,,,,
896,18,0,1,1,1,1,,,,,,,,
896,19,0,1,1,1,1,,,,,,,,
896,20,0,1,1,1,1,,,,,,,,
896,21,0,1,1,1,1,,,,,,,,
896,22,0,1,1,1,1,,,,,,,,
896,23,0,1,1,1,1,,,,,,,,
896,24,0,1,1,1,1,,,,,,,,
896,25,0,1,1,1,1,,,,,,,,
896,26,13,1,1,1,1,,,,,,,,
896,27,18,1,1,1,1,,,,,,,,
896,28,18,1,1,1,1,,,,,,,,
896,29,18,1,1,1,1,,,,,,,,
896,30,18,1,1,1,1,,,,,,,,
896,31,18,1,1,1,1,,,,,,,,
897,0,18,1,1,1,1,,,,,,,,
897,1,18,1,1,1,1,,,,,,,,
897,2,14,1,1,1,1,,,,,,,,
897,3,0,1,1,1,1,,,,,,,,
897,4,0,1,1,1,1,,,,,,,,
897,5,0,1,1,1,1,,,,,,,,
897,6,0,1,1,1,1,,,,,,,,
897,7,0,1,1,1,1,,,,,,,,
897,8,0,1,1,1,1,,,,,,,,
897,9,0,1,1,1,1,,,,,,,,
897,10,0,1,1,1,1,,,,,,,,
897,11,0,1,1,1,1,,,,,,,,
897,12,0,1,1,1,1,,,,,,,,
897,13,0,1,1,1,1,,,,,,,,
897,14,0,1,1,1,1,,,,,,,,
897,15,0,1,1,1,1,,,,,,,,
897,16,0,1,1,1,1,,,,,,,,
897,17,0,1,1,1,1,,,,,,,,
897,18,0,1,1,1,1,,,,,,,,
897,19,0,1,1,1,1,,,,,,,,
897,20,0,1,1,1,1,,,,,,,,
897,21,0,1,1,1,1,,,,,,,,
897,22,0,1,1,1,1,,,,,,,,
897,23,0,1,1,1,1,,,,,,,,
897,24,0,1,1,1,1,,,,,,,,
897,25,0,1,1,1,1,,,,,,,,
897,26,13,1,1,1,1,,,,,,,,
897,27,18,1,1,1,1,,,,,,,,
897,28,18,1,1,1,1,,,,,,,,
897,29,18,1,1,1,1,,,,,,,,
897,30,18,1,1,1,1,,,,,,,,
897,31,18,1,1,1,1,,,,,,,,
898,0,18,1,1,1,1,,,,,,,,
898,1,18,1,1,1,1,,,,,,,,
898,2,14,1,1,1,1,,,,,,,,
898,3,0,1,1,1,1,,,,,,,,
898,4,0,1,1,1,1,,,,,,,,
898,5,0,1,1,1,1,,,,,,,,
898,6,0,1,1,1,1,,,,,,,,
898,7,0,1,1,1,1,,,,,,,,
898,8,0,1,1,1,1,,,,,,,,
898,9,0,1,1,1,1,,,,,,,,
898,10,0,1,1,1,1,,,,,,,,
898,11,0,1,1,1,1,,,,,,,,
898,12,0,1,1,1,1,,,,,,,,
898,13,0,1,1,1,1,,,,,,,,
898,14,0,1,1,1,1,,,,,,,,
898,15,0,1,1,1,1,,,,,,,,
898,16,0,1,1,1,1,,,,,,,,
898,17,0,1,1,1,1,,,,,,,,
898,18,0,1,1,1,1,,,,,,,,
898,19,0,1,1,1,1,,,,,,,,
898,20,0,1,1,1,1,,,,,,,,
898,21,0,1,1,1,1,,,,,,,,
898,22,0,1,1,1,1,,,,,,,,
898,23,0,1,1,1,1,,,,,,,,
898,24,0,1,1,1,1,,,,,,,,
898,25,0,1,1,1,1,,,,,,,,
898,26,13,1,1,1,1,,,,,,,,
898,27,18,1,1,1,1,,,,,,,,
898,28,18,1,1,1,1,,,,,,,,
898,29,18,1,1,1,1,,,,,,,,
898,30,18,1,1,1,1,,,,,,,,
898,31,18,1,1,1,1,,,,,,,,
899,0,18,1,1,1,1,,,,,,,,
899,1,18,1,1,1,1,,,,,,,,
899,2,14,1,1,1,1,,,,,,,,
899,3,0,1,1,1,1,,,,,,,,
899,4,0,1,1,1,1,,,,,,,,
899,5,0,1,1,1,1,,,,,,,,
899,6,0,1,1,1,1,,,,,,,,
899,7,0,1,1,1,1,,,,,,,,
899,8,0,1,1,1,1,,,,,,,,
899,9,0,1,1,1,1,,,,,,,,
899,10,0,1,1,1,1,,,,,,,,
899,11,0,1,1,1,1,,,,,,,,
899,12,0,1,1,1,1,,,,,,,,
899,13,0,1,1,1,1,,,,,,,,
899,14,0,1,1,1,1,,,,,,,,
899,15,0,1,1,1,1,,,,,,,,
899,16,0,1,1,1,1,,,,,,,,
899,17,0,1,1,1,1,,,,,,,,
899,18,0,1,1,1,1,,,,,,,,
899,19,0,1,1,1,1,,,,,,,,
899,20,0,1,1,1,1,,,,,,,,
899,21,0,1,1,1,1,,,,,,,,
899,22,0,1,1,1,1,,,,,,,,
899,23,0,1,1,1,1,,,,,,,,
899,24,0,1,1,1,1,,,,,,,,
899,25,0,1,1,1,1,,,,,,,,
899,26,13,1,1,1,1,,,,,,,,
899,27,18,1,1,1,1,,,,,,,,
899,28,18,1,1,1,1,,,,,,,,
899,29,18,1,1,1,1,,,,,,,,
899,30,18,1,1,1,1,,,,,,,,
899,31,18,1,1,1,1,,,,,,,,
900,0,18,1,1,1,1,,,,,,,,
900,1,18,1,1,1,1,,,,,,,,
900,2,14,1,1,1,1,,,,,,,,
900,3,0,1,1,1,1,,,,,,,,
900,4,0,1,1,1,1,,,,,,,,
900,5,0,1,1,1,1,,,,,,,,
900,6,0,1,1,1,1,,,,,,,,
900,7,0,1,1,1,1,,,,,,,,
900,8,0,1,1,1,1,,,,,,,,
900,9,0,1,1,1,1,,,,,,,,
900,10,0,1,1,1,1,,,,,,,,
900,11,0,1,1,1,1,,,,,,,,
900,12,0,1,1,1,1,,,,,,,,
900,13,0,1,1,1,1,,,,,,,,
900,14,0,1,1,1,1,,,,,,,,
900,15,0,1,1,1,1,,,,,,,,
900,16,0,1,1,1,1,,,,,,,,
900,17,0,1,1,1,1,,,,,,,,
900,18,0,1,1,1,1,,,,,,,,
900,19,0,1,1,1,1,,,,,,,,
900,20,0,1,1,1,1,,,,,,,,
900,21,0,1,1,1,1,,,,,,,,
900,22,0,1,1,1,1,,,,,,,,
900,23,0,1,1,1,1,,,,,,,,
900,24,0,1,1,1,1,,,,,,,,
900,25,0,1,1,1,1,,,,,,,,
900,26,13,1,1,1,1,,,,,,,,
900,27,18,1,1,1,1,,,,,,,,
900,28,18,1,1,1,1,,,,,,,,
900,29,18,1,1,1,1,,,,,,,,
900,30,18,1,1,1,1,,,,,,,,
900,31,18,1,1,1,1,,,,,,,,
901,0,18,1,1,1,1,,,,,,,,
901,1,18,1,1,1,1,,,,,,,,
901,2,14,1,1,1,1,,,,,,,,
901,3,0,1,1,1,1,,,,,,,,
901,4,0,1,1,1,1,,,,,,,,
901,5,0,1,1,1,1,,,,,,,,
901,6,0,1,1,1,1,,,,,,,,
901,7,0,1,1,1,1,,,,,,,,
901,8,0,1,1,1,1,,,,,,,,
901,9,0,1,1,1,1,,,,,,,,
901,10,0,1,1,1,1,,,,,,,,
901,11,0,1,1,1,1,,,,,,,,
901,12,0,1,1,1,1,,,,,,,,
901,13,0,1,1,1,1,,,,,,,,
901,14,0,1,1,1,1,,,,,,,,
901,15,0,1,1,1,1,,,,,,,,
901,16,0,1,1,1,1,,,,,,,,
901,17,0,1,1,1,1,,,,,,,,
901,18,0,1,1,1,1,,,,,,,,
901,19,0,1,1,1,1,,,,,,,,
901,20,0,1,1,1,1,,,,,,,,
901,21,0,1,1,1,1,,,,,,,,
901,22,0,1,1,1,1,,,,,,,,
901,23,0,1,1,1,1,,,,,,,,
901,24,0,1,1,1,1,,,,,,,,
901,25,0,1,1,1,1,,,,,,,,
901,26,13,1,1,1,1,,,,,,,,
901,27,18,1,1,1,1,,,,,,,,
901,28,18,1,1,1,1,,,,,,,,
901,29,18,1,1,1,1,,,,,,,,
901,30,18,1,1,1,1,,,,,,,,
901,31,18,1,1,1,1,,,,,,,,
902,0,18,1,1,1,1,,,,,,,,
902,1,18,1,1,1,1,,,,,,,,
902,2,14,1,1,1,1,,,,,,,,
902,3,0,1,1,1,1,,,,,,,,
902,4,0,1,1,1,1,,,,,,,,
902,5,0,1,1,1,1,,,,,,,,
902,6,0,1,1,1,1,,,,,,,,
902,7,0,1,1,1,1,,,,,,,,
902,8,0,1,1,1,1,,,,,,,,
902,9,0,1,1,1,1,,,,,,,,
902,10,0,1,1,1,1,,,,,,,,
902,11,0,1,1,1,1,,,,,,,,
902,12,0,1,1,1,1,,,,,,,,
902,13,0,1,1,1,1,,,,,,,,
902,14,0,1,1,1,1,,,,,,,,
902,15,0,1,1,1,1,,,,,,,,
902,16,0,1,1,1,1,,,,,,,,
902,17,0,1,1,1,1,,,,,,,,
902,18,0,1,1,1,1,,,,,,,,
902,19,0,1,1,1,1,,,,,,,,
902,20,0,1,1,1,1,,,,,,,,
902,21,0,1,1,1,1,,,,,,,,
902,22,0,1,1,1,1,,,,,,,,
902,23,0,1,1,1,1,,,,,,,,
902,24,0,1,1,1,1,,,,,,,,
902,25,0,1,1,1,1,,,,,,,,
902,26,13,1,1,1,1,,,,,,,,
902,27,18,1,1,1,1,,,,,,,,
902,28,18,1,1,1,1,,,,,,,,
902,29,18,1,1,1,1,,,,,,,,
902,30,18,1,1,1,1,,,,,,,,
902,31,18,1,1,1,1,,,,,,,,
903,0,18,1,1,1,1,,,,,,,,
903,1,18,1,1,1,1,,,,,,,,
903,2,14,1,1,1,1,,,,,,,,
903,3,0,1,1,1,1,,,,,,,,
903,4,0,1,1,1,1,,,,,,,,
903,5,0,1,1,1,1,,,,,,,,
903,6,0,1,1,1,1,,,,,,,,
903,7,0,1,1,1,1,,,,,,,,
903,8,0,1,1,1,1,,,,,,,,
903,9,0,1,1,1,1,,,,,,,,
903,10,0,1,1,1,1,,,,,,,,
903,11,0,1,1,1,1,,,,,,,,
903,12,0,1,1,1,1,,,,,,,,
903,13,0,1,1,1,1,,,,,,,,
903,14,0,1,1,1,1,,,,,,,,
903,15,0,1,1,1,1,,,,,,,,
903,16,0,1,1,1,1,,,,,,,,
903,17,0,1,1,1,1,,,,,,,,
903,18,0,1,1,1,1,,,,,,,,
903,19,0,1,1,1,1,,,,,,,,
903,20,0,1,1,1,1,,,,,,,,
903,21,0,1,1,1,1,,,,,,,,
903,22,0,1,1,1,1,,,,,,,,
903,23,0,1,1,1,1,,,,,,,,
903,24,0,1,1,1,1,,,,,,,,
903,25,0,1,1,1,1,,,,,,,,
903,26,13,1,1,1,1,,,,,,,,
903,27,18,1,1,1,1,,,,,,,,
903,28,18,1,1,1,1,,,,,,,,
903,29,18,1,1,1,1,,,,,,,,
903,30,18,1,1,1,1,,,,,,,,
903,31,18,1,1,1,1,,,,,,,,
904,0,18,1,1,1,1,,,,,,,,
904,1,18,1,1,1,1,,,,,,,,
904,2,14,1,1,1,1,,,,,,,,
904,3,0,1,1,1,1,,,,,,,,
904,4,0,1,1,1,1,,,,,,,,
904,5,0,1,1,1,1,,,,,,,,
904,6,0,1,1,1,1,,,,,,,,
904,7,0,1,1,1,1,,,,,,,,
904,8,0,1,1,1,1,,,,,,,,
904,9,0,1,1,1,1,,,,,,,,
904,10,0,1,1,1,1,,,,,,,,
904,11,0,1,1,1,1,,,,,,,,
904,12,0,1,1,1,1,,,,,,,,
904,13,0,1,1,1,1,,,,,,,,
904,14,0,1,1,1,1,,,,,,,,
904,15,0,1,1,1,1,,,,,,,,
904,16,0,1,1,1,1,,,,,,,,
904,17,0,1,1,1,1,,,,,,,,
904,18,0,1,1,1,1,,,,,,,,
904,19,0,1,1,1,1,,,,,,,,
904,20,0,1,1,1,1,,,,,,,,
904,21,0,1,1,1,1,,,,,,,,
904,22,0,1,1,1,1,,,,,,,,
904,23,0,1,1,1,1,,,,,,,,
904,24,0,1,1,1,1,,,,,,,,
904,25,0,1,1,1,1,,,,,,,,
904,26,13,1,1,1,1,,,,,,,,
904,27,18,1,1,1,1,,,,,,,,
904,28,18,1,1,1,1,,,,,,,,
904,29,18,1,1,1,1,,,,,,,,
904,30,18,1,1,1,1,,,,,,,,
904,31,18,1,1,1,1,,,,,,,,
905,0,18,1,1,1,1,,,,,,,,
905,1,18,1,1,1,1,,,,,,,,
905,2,14,1,1,1,1,,,,,,,,
905,3,0,1,1,1,1,,,,,,,,
905,4,0,1,1,1,1,,,,,,,,
905,5,0,1,1,1,1,,,,,,,,
905,6,0,1,1,1,1,,,,,,,,
905,7,0,1,1,1,1,,,,,,,,
905,8,0,1,1,1,1,,,,,,,,
905,9,0,1,1,1,1,,,,,,,,
905,10,0,1,1,1,1,,,,,,,,
905,11,0,1,1,1,1,,,,,,,,
905,12,0,1,1,1,1,,,,,,,,
905,13,0,1,1,1,1,,,,,,,,
905,14,0,1,1,1,1,,,,,,,,
905,15,0,1,1,1,1,,,,,,,,
905,16,0,1,1,1,1,,,,,,,,
905,17,0,1,1,1,1,,,,,,,,
905,18,0,1,1,1,1,,,,,,,,
905,19,0,1,1,1,1,,,,,,,,
905,20,0,1,1,1,1,,,,,,,,
905,21,0,1,1,1,1,,,,,,,,
905,22,0,1,1,1,1,,,,,,,,
905,23,0,1,1,1,1,,,,,,,,
905,24,0,1,1,1,1,,,,,,,,
905,25,0,1,1,1,1,,,,,,,,
905,26,13,1,1,1,1,,,,,,,,
905,27,18,1,1,1,1,,,,,,,,
905,28,18,1,1,1,1,,,,,,,,
905,29,18,1,1,1,1,,,,,,,,
905,30,18,1,1,1,1,,,,,,,,
905,31,18,1,1,1,1,,,,,,,,
906,0,18,1,1,1,1,,,,,,,,
906,1,18,1,1,1,1,,,,,,,,
906,2,14,1,1,1,1,,,,,,,,
906,3,0,1,1,1,1,,,,,,,,
906,4,0,1,1,1,1,,,,,,,,
906,5,0,1,1,1,1,,,,,,,,
906,6,0,1,1,1,1,,,,,,,,
906,7,0,1,1,1,1,,,,,,,,
906,8,0,1,1,1,1,,,,,,,,
906,9,0,1,1,1,1,,,,,,,,
906,10,0,1,1,1,1,,,,,,,,
906,11,0,1,1,1,1,,,,,,,,
906,12,0,1,1,1,1,,,,,,,,
906,13,0,1,1,1,1,,,,,,,,
906,14,0,1,1,1,1,,,,,,,,
906,15,0,1,1,1,1,,,,,,,,
906,16,0,1,1,1,1,,,,,,,,
906,17,0,1,1,1,1,,,,,,,,
906,18,0,1,1,1,1,,,,,,,,
906,19,0,1,1,1,1,,,,,,,,
906,20,0,1,1,1,1,,,,,,,,
906,21,0,1,1,1,1,,,,,,,,
906,22,0,1,1,1,1,,,,,,,,
906,23,0,1,1,1,1,,,,,,,,
906,24,0,1,1,1,1,,,,,,,,
906,25,0,1,1,1,1,,,,,,,,
906,26,13,1,1,1,1,,,,,,,,
906,27,18,1,1,1,1,,,,,,,,
906,28,18,1,1,1,1,,,,,,,,
906,29,18,1,1,1,1,,,,,,,,
906,30,18,1,1,1,1,,,,,,,,
906,31,18,1,1,1,1,,,,,,,,
907,0,18,1,1,1,1,,,,,,,,
907,1,18,1,1,1,1,,,,,,,,
907,2,14,1,1,1,1,,,,,,,,
907,3,0,1,1,1,1,,,,,,,,
907,4,0,1,1,1,1,,,,,,,,
907,5,0,1,1,1,1,,,,,,,,
907,6,0,1,1,1,1,,,,,,,,
907,7,0,1,1,1,1,,,,,,,,
907,8,0,1,1,1,1,,,,,,,,
907,9,0,1,1,1,1,,,,,,,,
907,10,0,1,1,1,1,,,,,,,,
907,11,0,1,1,1,1,,,,,,,,
907,12,0,1,1,1,1,,,,,,,,
907,13,0,1,1,1,1,,,,,,,,
907,14,0,1,1,1,1,,,,,,,,
907,15,0,1,1,1,1,,,,,,,,
907,16,0,1,1,1,1,,,,,,,,
907,17,0,1,1,1,1,,,,,,,,
907,18,0,1,1,1,1,,,,,,,,
907,19,0,1,1,1,1,,,,,,,,
907,20,0,1,1,1,1,,,,,,,,
907,21,0,1,1,1,1,,,,,,,,
907,22,0,1,1,1,1,,,,,,,,
907,23,0,1,1,1,1,,,,,,,,
907,24,0,1,1,1,1,,,,,,,,
907,25,0,1,1,1,1,,,,,,,,
907,26,13,1,1,1,1,,,,,,,,
907,27,18,1,1,1,1,,,,,,,,
907,28,18,1,1,1,1,,,,,,,,
907,29,18,1,1,1,1,,,,,,,,
907,30,18,1,1,1,1,,,,,,,,
907,31,18,1,1,1,1,,,,,,,,
908,0,18,1,1,1,1,,,,,,,,
908,1,18,1,1,1,1,,,,,,,,
908,2,14,1,1,1,1,,,,,,,,
908,3,0,1,1,1,1,,,,,,,,
908,4,0,1,1,1,1,,,,,,,,
908,5,0,1,1,1,1,,,,,,,,
908,6,0,1,1,1,1,,,,,,,,
908,7,0,1,1,1,1,,,,,,,,
908,8,0,1,1,1,1,,,,,,,,
908,9,0,1,1,1,1,,,,,,,,
908,10,0,1,1,1,1,,,,,,,,
908,11,0,1,1,1,1,,,,,,,,
908,12,0,1,1,1,1,,,,,,,,
908,13,0,1,1,1,1,,,,,,,,
908,14,0,1,1,1,1,,,,,,,,
908,15,0,1,1,1,1,,,,,,,,
908,16,0,1,1,1,1,,,,,,,,
908,17,0,1,1,1,1,,,,,,,,
908,18,0,1,1,1,1,,,,,,,,
908,19,0,1,1,1,1,,,,,,,,
908,20,0,1,1,1,1,,,,,,,,
908,21,0,1,1,1,1,,,,,,,,
908,22,0,1,1,1,1,,,,,,,,
908,23,0,1,1,1,1,,,,,,,,
908,24,0,1,1,1,1,,,,,,,,
908,25,0,1,1,1,1,,,,,,,,
908,26,13,1,1,1,1,,,,,,,,
908,27,18,1,1,1,1,,,,,,,,
908,28,18,1,1,1,1,,,,,,,,
908,29,18,1,1,1,1,,,,,,,,
908,30,18,1,1,1,1,,,,,,,,
908,31,18,1,1,1,1,,,,,,,,
909,0,18,1,1,1,1,,,,,,,,
909,1,18,1,1,1,1,,,,,,,,
909,2,14,1,1,1,1,,,,,,,,
909,3,0,1,1,1,1,,,,,,,,
909,4,0,1,1,1,1,,,,,,,,
909,5,0,1,1,1,1,,,,,,,,
909,6,0,1,1,1,1,,,,,,,,
909,7,0,1,1,1,1,,,,,,,,
909,8,0,1,1,1,1,,,,,,,,
909,9,0,1,1,1,1,,,,,,,,
909,10,0,1,1,1,1,,,,,,,,
909,11,0,1,1,1,1,,,,,,,,
909,12,0,1,1,1,1,,,,,,,,
909,13,0,1,1,1,1,,,,,,,,
909,14,0,1,1,1,1,,,,,,,,
909,15,0,1,1,1,1,,,,,,,,
909,16,0,1,1,1,1,,,,,,,,
909,17,0,1,1,1,1,,,,,,,,
909,18,0,1,1,1,1,,,,,,,,
909,19,0,1,1,1,1,,,,,,,,
909,20,0,1,1,1,1,,,,,,,,
909,21,0,1,1,1,1,,,,,,,,
909,22,0,1,1,1,1,,,,,,,,
909,23,0,1,1,1,1,,,,,,,,
909,24,0,1,1,1,1,,,,,,,,
909,25,0,1,1,1,1,,,,,,,,
909,26,13,1,1,1,1,,,,,,,,
909,27,18,1,1,1,1,,,,,,,,
909,28,18,1,1,1,1,,,,,,,,
909,29,18,1,1,1,1,,,,,,,,
909,30,18,1,1,1,1,,,,,,,,
909,31,18,1,1,1,1,,,,,,,,
910,0,18,1,1,1,1,,,,,,,,
910,1,18,1,1,1,1,,,,,,,,
910,2,14,1,1,1,1,,,,,,,,
910,3,0,1,1,1,1,,,,,,,,
910,4,0,1,1,1,1,,,,,,,,
910,5,0,1,1,1,1,,,,,,,,
910,6,0,1,1,1,1,,,,,,,,
910,7,0,1,1,1,1,,,,,,,,
910,8,0,1,1,1,1,,,,,,,,
910,9,0,1,1,1,1,,,,,,,,
910,10,0,1,1,1,1,,,,,,,,
910,11,0,1,1,1,1,,,,,,,,
910,12,0,1,1,1,1,,,,,,,,
910,13,0,1,1,1,1,,,,,,,,
910,14,0,1,1,1,1,,,,,,,,
910,15,0,1,1,1,1,,,,,,,,
910,16,0,1,1,1,1,,,,,,,,
910,17,0,1,1,1,1,,,,,,,,
910,18,0,1,1,1,1,,,,,,,,
910,19,0,1,1,1,1,,,,,,,,
910,20,0,1,1,1,1,,,,,,,,
910,21,0,1,1,1,1,,,,,,,,
910,22,0,1,1,1,1,,,,,,,,
910,23,0,1,1,1,1,,,,,,,,
910,24,0,1,1,1,1,,,,,,,,
910,25,0,1,1,1,1,,,,,,,,
910,26,13,1,1,1,1,,,,,,,,
910,27,18,1,1,1,1,,,,,,,,
910,28,18,1,1,1,1,,,,,,,,
910,29,18,1,1,1,1,,,,,,,,
910,30,18,1,1,1,1,,,,,,,,
910,31,18,1,1,1,1,,,,,,,,
911,0,18,1,1,1,1,,,,,,,,
911,1,18,1,1,1,1,,,,,,,,
911,2,14,1,1,1,1,,,,,,,,
911,3,0,1,1,1,1,,,,,,,,
911,4,0,1,1,1,1,,,,,,,,
911,5,0,1,1,1,1,,,,,,,,
911,6,0,1,1,1,1,,,,,,,,
911,7,0,1,1,1,1,,,,,,,,
911,8,0,1,1,1,1,,,,,,,,
911,9,0,1,1,1,1,,,,,,,,
911,10,0,1,1,1,1,,,,,,,,
911,11,0,1,1,1,1,,,,,,,,
911,12,0,1,1,1,1,,,,,,,,
911,13,0,1,1,1,1,,,,,,,,
911,14,0,1,1,1,1,,,,,,,,
911,15,0,1,1,1,1,,,,,,,,
911,16,0,1,1,1,1,,,,,,,,
911,17,0,1,1,1,1,,,,,,,,
911,18,0,1,1,1,1,,,,,,,,
911,19,0,1,1,1,1,,,,,,,,
911,20,0,1,1,1,1,,,,,,,,
911,21,0,1,1,1,1,,,,,,,,
911,22,0,1,1,1,1,,,,,,,,
911,23,0,1,1,1,1,,,,,,,,
911,24,0,1,1,1,1,,,,,,,,
911,25,0,1,1,1,1,,,,,,,,
911,26,13,1,1,1,1,,,,,,,,
911,27,18,1,1,1,1,,,,,,,,
911,28,18,1,1,1,1,,,,,,,,
911,29,18,1,1,1,1,,,,,,,,
911,30,18,1,1,1,1,,,,,,,,
911,31,18,1,1,1,1,,,,,,,,
912,0,18,1,1,1,1,,,,,,,,
912,1,18,1,1,1,1,,,,,,,,
912,2,14,1,1,1,1,,,,,,,,
912,3,0,1,1,1,1,,,,,,,,
912,4,0,1,1,1,1,,,,,,,,
912,5,0,1,1,1,1,,,,,,,,
912,6,0,1,1,1,1,,,,,,,,
912,7,0,1,1,1,1,,,,,,,,
912,8,0,1,1,1,1,,,,,,,,
912,9,0,1,1,1,1,,,,,,,,
912,10,0,1,1,1,1,,,,,,,,
912,11,0,1,1,1,1,,,,,,,,
912,12,0,1,1,1,1,,,,,,,,
912,13,0,1,1,1,1,,,,,,,,
912,14,0,1,1,1,1,,,,,,,,
912,15,0,1,1,1,1,,,,,,,,
912,16,0,1,1,1,1,,,,,,,,
912,17,0,1,1,1,1,,,,,,,,
912,18,0,1,1,1,1,,,,,,,,
912,19,0,1,1,1,1,,,,,,,,
912,20,0,1,1,1,1,,,,,,,,
912,21,0,1,1,1,1,,,,,,,,
912,22,0,1,1,1,1,,,,,,,,
912,23,0,1,1,1,1,,,,,,,,
912,24,0,1,1,1,1,,,,,,,,
912,25,0,1,1,1,1,,,,,,,,
912,26,13,1,1,1,1,,,,,,,,
912,27,18,1,1,1,1,,,,,,,,
912,28,18,1,1,1,1,,,,,,,,
912,29,18,1,1,1,1,,,,,,,,
912,30,18,1,1,1,1,,,,,,,,
912,31,18,1,1,1,1,,,,,,,,
913,0,18,1,1,1,1,,,,,,,,
913,1,18,1,1,1,1,,,,,,,,
913,2,14,1,1,1,1,,,,,,,,
913,3,0,1,1,1,1,,,,,,,,
913,4,0,1,1,1,1,,,,,,,,
913,5,0,1,1,1,1,,,,,,,,
913,6,0,1,1,1,1,,,,,,,,
913,7,0,1,1,1,1,,,,,,,,
913,8,0,1,1,1,1,,,,,,,,
913,9,0,1,1,1,1,,,,,,,,
913,10,0,1,1,1,1,,,,,,,,
913,11,0,1,1,1,1,,,,,,,,
913,12,0,1,1,1,1,,,,,,,,
913,13,0,1,1,1,1,,,,,,,,
913,14,0,1,1,1,1,,,,,,,,
913,15,0,1,1,1,1,,,,,,,,
913,16,0,1,1,1,1,,,,,,,,
913,17,0,1,1,1,1,,,,,,,,
913,18,0,1,1,1,1,,,,,,,,
913,19,0,1,1,1,1,,,,,,,,
913,20,0,1,1,1,1,,,,,,,,
913,21,0,1,1,1,1,,,,,,,,
913,22,0,1,1,1,1,,,,,,,,
913,23,0,1,1,1,1,,,,,,,,
913,24,0,1,1,1,1,,,,,,,,
913,25,0,1,1,1,1,,,,,,,,
913,26,13,1,1,1,1,,,,,,,,
913,27,18,1,1,1,1,,,,,,,,
913,28,18,1,1,1,1,,,,,,,,
913,29,18,1,1,1,1,,,,,,,,
913,30,18,1,1,1,1,,,,,,,,
913,31,18,1,1,1,1,,,,,,,,
914,0,18,1,1,1,1,,,,,,,,
914,1,18,1,1,1,1,,,,,,,,
914,2,14,1,1,1,1,,,,,,,,
914,3,0,1,1,1,1,,,,,,,,
914,4,0,1,1,1,1,,,,,,,,
914,5,0,1,1,1,1,,,,,,,,
914,6,0,1,1,1,1,,,,,,,,
914,7,0,1,1,1,1,,,,,,,,
914,8,0,1,1,1,1,,,,,,,,
914,9,0,1,1,1,1,,,,,,,,
914,10,0,1,1,1,1,,,,,,,,
914,11,0,1,1,1,1,,,,,,,,
914,12,0,1,1,1,1,,,,,,,,
914,13,0,1,1,1,1,,,,,,,,
914,14,0,1,1,1,1,,,,,,,,
914,15,0,1,1,1,1,,,,,,,,
914,16,0,1,1,1,1,,,,,,,,
